PCA1,PCA2,Target
-1.976783459359893,0.2548135807786137,2
0.4075626843129371,1.4642811874092008,1
-2.468855154357088,0.9444945570099664,2
-1.769060571798446,0.16458270039080733,2
0.8527263530216678,2.616065882552997,1
-1.2350804591152182,0.2658713012155986,2
-0.7081329125373349,0.03149941783977152,2
-1.8368714725464994,0.23411386732291004,2
-0.5775785563891178,-0.2639604615646661,2
-1.085300190072308,0.04233072268745616,2
-0.6621398977588286,2.0838354021556404,1
0.15688732479967746,1.1324645578224743,1
-0.7233243470151051,1.6347759391679124,2
-1.2785026530673518,1.1621676765123643,2
-1.8195951141288045,1.7355903486914288,2
-1.4978995500182448,0.6526576818326143,2
-1.489664113714555,0.9428383274394587,2
-1.895657036583936,0.5873382684132467,2
1.9084935952179674,4.334467730952139,1
0.6777492069871164,1.2435598100661551,1
1.2434660595259162,3.8847983214673363,1
-1.1706195095261656,0.4215757019555833,2
-1.4566452818084927,0.1768424900860463,2
-0.31352135919649493,1.9512532336079507,1
-1.3096124030092984,0.5250914373270594,2
-1.4062076408312487,0.19392476014527119,2
-2.482806046242779,0.4477336148122149,2
-2.1030207691117506,0.1652352716980077,2
-2.563590721098794,0.30583365292838743,2
-2.2484542642609004,0.2053472033122832,2
0.3865546711919755,2.7919068701297687,1
-1.4813205752547103,1.2837725159093816,2
0.9161919934927722,0.6503751334151207,1
-1.768932777822567,1.182012163084737,2
-1.0438104262489456,0.4614111826757919,2
-1.0183401110852404,0.9159373398341074,2
0.12181382436042039,2.2760487734851225,1
-0.5830407590808044,1.3866719913220111,2
-2.203980306964463,0.5999643499172073,2
0.5201667534947887,-0.634813188509509,0
-0.052299401100747926,5.3326056294923765,1
0.3061731158263184,0.8317862248929584,1
0.30999798690112834,3.8496220763014346,1
-1.080230951712538,0.7345149447635828,2
-0.3601080517155923,1.2603321865812602,2
-1.1150068697836524,0.16308951479161896,2
-2.2971082487420684,0.3791890418699787,2
-2.2745509187831434,0.992869867685739,2
-2.7389239100209455,0.7220587258137625,2
-1.7796488400813786,0.24005272792257684,2
-1.3602677730936954,1.1151317466098345,2
-1.601427372506242,0.45466965499444484,2
-1.7576105776282478,0.16628995690254997,2
-2.238695336617324,0.3570748792471647,2
-2.05614866347914,0.6145140092497282,2
-1.4943357302467775,1.3800747476919162,2
0.9402895598150833,3.2110335288685623,1
-1.6425829190889347,0.8670567723931047,2
-1.8230448333495832,0.11340435158715693,2
-0.4938935908613806,-0.30957784565722324,2
0.2970159198144161,1.2451302361283152,1
-1.405860937193267,0.6971703122036177,2
-0.5010680633914413,-0.3082475826815287,2
-0.11497392681590934,0.27558907446578923,2
-0.8543570561167161,3.9446022150652635,1
-1.7023173245465968,0.05271279698535442,2
-1.7128244743062377,0.06481155764503127,2
2.003064545050853,4.714556015290962,1
-0.32943182344266503,-0.025520678403851117,2
-2.043614888341712,0.2077121586276272,2
-2.687431639032552,0.7041181778511205,2
-2.5150665490283277,0.35029033799497244,2
-2.578912179078722,0.3972786848941111,2
-2.266012391528805,0.26886681709952887,2
-2.0695412752371434,0.20927518003275292,2
-2.251978740365115,0.2646102715947594,2
-1.7771491364728973,0.5506531576014436,2
-1.4369098125474842,1.3768921142510933,2
-2.8146004227574855,0.45864035270149667,2
-2.3144706305786142,0.24720935190960494,2
-2.142038394342219,0.1860845561348063,2
-1.31120840789469,-0.0766997789673664,2
-1.4938047050168513,0.5585083441839034,2
-0.7336336038426983,-0.2714936961996555,2
-1.3268317515280432,0.6620046514791484,2
-0.45592197219499203,2.35680326976317,1
-2.052605522075672,0.20119693512159925,2
-2.514902938331851,0.45586518935932047,2
-2.3174691124623354,0.2844741506170181,2
-1.6951056725736369,0.11194793711193998,2
-1.3195082212482019,0.521472793997511,2
-1.2880125123422803,1.3506952516220785,2
-2.573711872881054,0.7133932517845673,2
-2.639985516499719,0.3855269097636041,2
-2.904480840410085,0.48742770456467116,2
-1.8637955479563202,0.15216778567498065,2
-2.229204871245445,0.2698634694117698,2
-1.4118112557870275,0.5239827014938354,2
-1.432339804231602,0.32916039864617924,2
-0.8414824476934354,-0.15161545916815386,2
-1.9742889755423918,0.18862300061793255,2
-1.8106495681242087,0.7158654385125579,2
0.9991247722916454,2.6530017121262603,1
-1.6614007323280144,0.5650831814666986,2
-1.4876585854939124,0.86870088221856,2
-1.650547862986844,0.8429234592972519,2
-2.6098981577576996,0.410825727419315,2
-1.9737155709927061,0.46037228322732787,2
-2.4341867031554565,0.34872597770240815,2
-1.8209519155463354,0.16691840604136274,2
0.6123786187631278,1.7706367619258239,1
-0.2559689085932453,1.9359577848871692,1
-0.8815317756024655,0.5472013509380225,2
-1.44514149066276,1.8693205726522466,2
-2.143036904543775,0.5679548129278361,2
-2.7559529541652807,0.5026012788039826,2
-0.12916506222832053,-0.4422793728771905,2
-1.4351755331968181,0.7044254847221216,2
-0.5997135509136754,0.5519195158791835,2
-1.1607489313887125,0.5528078026514336,2
0.5318929230393065,2.7956125647414862,1
-1.5351947773621513,-0.08053607084465822,2
-1.0617053124418367,-0.08670624653025134,2
-1.17286561501042,1.2681216814551122,2
-2.1993394106576325,0.6027659129418094,2
-1.5286927400766137,-0.061039739126938004,2
-1.8292063350364451,0.3962144457629271,2
-1.1188503354257922,-0.19814038732301847,2
-0.9162351554246396,0.028306686842551946,2
-1.8873869222099091,0.12095993744553742,2
-0.8028350988118541,-0.16207684485900103,2
-1.7739247586432547,0.030146871125417914,2
0.09207946969045518,-0.02316368572847706,2
-1.553111777309078,0.8334829998269084,2
-0.700815795018272,0.6248452049697301,2
-1.2323060510654251,1.5184156556343973,2
-2.563458420150956,0.2931115095020749,2
-1.6014396671004723,0.21091786589611852,2
-1.1304267223588973,-0.18102921136175393,2
-0.5655657408009647,1.9047758035785816,1
-1.9600728543241275,0.08335702434361447,2
-1.2832207996077998,0.5188944158739605,2
-1.381967043546033,-0.09014169573072638,2
0.17640054681042475,2.092328042583561,1
-1.083373448553475,1.293012771595796,2
-1.5880898634590537,-0.07994614691755764,2
-0.36070132919465675,2.9268052511521345,1
0.9037743847101262,1.4508109296486371,1
-0.12323584701191946,0.1594641647114408,2
-2.2741948743943774,0.21386166846765897,2
-0.25243168073202427,-0.10144898624013986,2
-0.624798424854542,-0.11421306756871892,2
-0.4539689341950961,-0.41886445988409143,2
-1.0163698391333031,0.3308247270678324,2
-0.7219679083191604,0.13474574709916715,2
0.24448312870780697,2.296709945243997,1
0.27243697119770555,1.3152687464993422,1
-0.17897572029207437,1.8163216288074457,1
-1.6566238974910819,0.7053095980706333,2
-2.0938579532369026,0.2305041043598312,2
-0.3070648707434365,1.792816823525179,1
-0.07193860842797813,2.125863346840914,1
0.33749865161540304,1.7706236801118678,1
-0.2857353198758002,0.18279047532236023,2
-0.9632814239593365,0.3276532387458144,2
-1.733736686590704,1.0430064461167794,2
-1.2689391069439906,0.02428389345036872,2
-0.035701459339124,2.827111819665853,1
-1.6277448105555374,0.5064664408414876,2
-1.3851293863761511,0.08734053547773139,2
-1.7578270479782026,0.29597171417970936,2
-0.6038125502228192,3.331420925504379,1
-0.19195337741063737,3.92196246489294,1
0.8658065227859248,1.5929639280061412,1
-1.4941475291061528,1.069759694257716,2
-1.1399971888855627,2.930069839106354,1
-0.26848671725408113,4.377604188172028,1
-0.41731940019889396,1.9104662029875068,1
0.44473217699827355,5.295095082360351,1
-1.847866557180962,0.9832233984783578,2
-0.4515610563883673,1.1457604308426361,2
-0.5217204032100337,-0.05617247980827734,2
-1.8740094065333304,0.23861685300979313,2
-1.7273664748605324,1.0710253830796448,2
-2.0752346644002966,0.5425243603853037,2
-0.7333936765514346,0.6575981304516855,2
-1.805419134480552,1.0062084122943895,2
-2.600217858925739,0.6454692315809629,2
-1.6057214021039037,0.301843686490786,2
