PCA1,PCA2,PCA3,Target
-1.4704049213283898,-0.6829565160923926,-0.27395811081602783,0
-1.4176755595758346,-0.8601372376523467,-0.40717089504993753,0
-1.2966560973673567,2.347825515414968,-1.3491865437383406,0
-1.7527226317599252,-0.7795806798126703,-0.5175822243487842,0
-2.7271167542587844,-0.6053350790857791,-1.0229806840164024,0
-1.8721172789598477,-0.7990884245719578,-0.5939221293207969,0
-1.62256484578647,-0.6310548471990179,-0.4047228976462023,0
-1.7642047917878945,-0.6459283783052023,-0.4898637665280236,0
-1.9625242972357895,-0.3800419592188512,-0.4265171150996936,0
-1.8309765138026077,-0.8287257531424852,-0.6358921631803557,0
-1.5298768178685667,-0.8571367629696552,-0.35868221977812037,0
-1.2138426660662647,-1.0088778447147304,-0.2659038352035012,0
-1.4170386218240951,-0.9306377135534297,-0.3411190734713785,0
-1.58926545431845,2.40774102092392,-1.5508344095512627,0
-2.278682623298153,-0.7264454271429559,-0.6594437096133338,0
-1.996600808073633,-0.7273025696000145,-0.5428484175249958,0
-2.450766845465329,-0.7500677359006406,-0.7601242051216662,0
-1.5635399905027716,-0.9249870368478622,-0.41768284075945994,0
-1.1329139419721086,-0.38048687921457114,-0.1617288562795259,0
-0.9933012376214724,1.8198260858166588,-1.6257769342729755,0
-0.8508807350573949,-1.0254301228559057,-0.0832219087107326,0
-0.8725572698668052,1.0468177033894888,-0.4712907542905455,0
-1.4428101813240084,4.188107317966389,0.8412011053354908,0
-2.105505434298495,-0.7982517440825116,-0.6412892183079053,0
-1.6296524451672583,0.07043144126806959,0.07100474220842685,0
-0.9995884694520059,2.2460625896616833,-0.903815812697323,0
-1.8518882124702434,-0.7579558189635431,-0.5822368364876187,0
-1.2854637136358642,1.7776767292577038,-1.2195315873898245,0
-2.0483592960156227,-0.7918294431184286,-0.6559270608742903,0
-1.5167040395572853,-0.903411865731052,-0.4424784367280087,0
-1.027443513570886,-0.8065786718279373,-0.12009206262594256,0
-1.1951451187999802,-0.8586916047678848,-0.23386656376781959,0
-1.4860239647361797,0.5346554139791911,-0.29715104461986397,0
-2.093571958117004,2.0341927204917085,-0.8098366852955182,0
-2.1843974354828903,2.0333866134804053,0.0019847225022776474,0
-1.5032458280262524,2.0381035241537866,0.22661873334518545,0
-2.235366834931422,-0.38626914023205794,-0.495870336429566,0
-1.8843090642544458,-0.6111989623528742,-0.4893299115867477,0
-1.4202621814448182,-0.5107763269036989,-0.1462751545729085,0
-1.9007991044068615,3.4136534017815423,-1.1964359174925283,0
-1.048587194413895,-0.7192742616104045,-0.07336694836604328,0
-1.4129280729582934,-0.40556487952240045,-0.07349004286722585,0
-1.5034494697615537,1.3880898627768323,-0.6819823186620918,0
-1.2635379844217052,-0.6600981096597732,-0.16089576579279372,0
-0.8234279250079467,-0.25310632044806564,0.37189432668701955,0
-0.504528150065778,1.48987309350941,0.011703087702246954,0
-1.0908846806960182,1.7265760595799564,-0.29599240635205304,0
-2.7727695483209165,-0.062452705809104836,-0.634734379332488,0
-1.7782023337524215,-0.13194571567964103,-0.12872861876946748,0
-0.7601560020068107,2.2175016785260695,0.4420418732284838,0
-2.39349958424843,0.5943506387626234,0.18522194073300188,0
-1.2217104278790734,-0.3803105654518967,0.1894932307541376,0
-2.0121618579116247,1.1965755567410035,-0.9152317590407638,0
-1.775819906445244,-0.5885891483029756,-0.2990739022990845,0
-2.2097135620859465,-0.3187405592815954,-0.32449130667291426,0
-2.3779536791072213,1.5130170568827221,-0.9768898913029405,0
-2.430779349444275,-0.40132904830118427,-0.6023773570231447,0
-1.3152264658889774,-0.20608370009374158,0.19815417220766668,0
-1.4309242328810141,-0.20133362669239355,0.16516590249081947,0
-1.2159173848539182,1.3933895477637679,-0.386219100977153,0
-1.924664871932148,-0.49682280888984476,-0.2969800532480231,0
